disease,state,year,weeks_reporting,count,population
Measles,Nebraska,1928,48,1083,1371893
Measles,Nebraska,1929,51,4166,1376153
Measles,Nebraska,1930,50,10286,1377963
Measles,Nebraska,1931,48,345,1377074
Measles,Nebraska,1932,48,438,1373798
Measles,Nebraska,1933,47,1625,1368589
Measles,Nebraska,1934,50,4575,1361907
Measles,Nebraska,1935,51,8795,1354208
Measles,Nebraska,1936,50,1173,1345941
Measles,Nebraska,1937,46,462,1337545
Measles,Nebraska,1938,51,2776,1329451
Measles,Nebraska,1939,50,3641,1322077
Measles,Nebraska,1940,48,1705,1315834
Measles,Nebraska,1941,48,441,1311046
Measles,Nebraska,1942,50,5311,1307714
Measles,Nebraska,1943,47,4979,1305765
Measles,Nebraska,1944,47,2265,1305130
Measles,Nebraska,1945,48,867,1305745
Measles,Nebraska,1946,51,4970,1307547
Measles,Nebraska,1947,46,474,1310480
Measles,Nebraska,1948,43,3331,1314486
Measles,Nebraska,1949,50,2708,1319514
Measles,Nebraska,1950,39,3653,1325510
Measles,Nebraska,1951,43,549,1332408
Measles,Nebraska,1952,48,2810,1340082
Measles,Nebraska,1953,43,2422,1348386
Measles,Nebraska,1954,45,2568,1357173
Measles,Nebraska,1955,38,166,1366293
Measles,Nebraska,1956,47,2495,1375592
Measles,Nebraska,1957,42,234,1384910
Measles,Nebraska,1958,47,1505,1394085
Measles,Nebraska,1959,37,410,1402949
Measles,Nebraska,1960,34,210,1411330
Measles,Nebraska,1961,33,639,1419107
Measles,Nebraska,1962,28,119,1426365
Measles,Nebraska,1963,17,234,1433248
Measles,Nebraska,1964,21,810,1439901
Measles,Nebraska,1965,52,470,1446472
Measles,Nebraska,1966,51,169,1453112
Measles,Nebraska,1967,52,532,1459975
Measles,Nebraska,1968,51,67,1467219
Measles,Nebraska,1969,51,661,1475004
Measles,Nebraska,1970,51,787,1483493
Measles,Nebraska,1971,47,74,1492783
Measles,Nebraska,1972,47,24,1502682
Measles,Nebraska,1973,46,6,1512919
Measles,Nebraska,1974,44,94,1523216
Measles,Nebraska,1975,52,396,1533288
Measles,Nebraska,1976,51,55,1542842
Measles,Nebraska,1977,46,214,1551580
Measles,Nebraska,1978,35,8,1559195
Measles,Nebraska,1979,11,67,1565380
Measles,Nebraska,1980,50,78,1569825
Measles,Nebraska,1981,40,4,1572348
Measles,Nebraska,1982,24,3,1573274
Measles,Nebraska,1983,0,0,1573062
Measles,Nebraska,1984,0,0,1572171
Measles,Nebraska,1985,0,0,1571064
Measles,Nebraska,1986,1,0,1570199
Measles,Nebraska,1987,0,0,1570038
Measles,Nebraska,1988,0,0,1571038
Measles,Nebraska,1989,32,105,1573664
Measles,Nebraska,1990,32,79,1578385
Measles,Nebraska,1991,22,0,1585548
Measles,Nebraska,1992,0,0,1594962
Measles,Nebraska,1993,0,0,1606305
Measles,Nebraska,1994,25,0,1619252
Measles,Nebraska,1995,0,0,1633470
Measles,Nebraska,1996,0,0,1648618
Measles,Nebraska,1997,1,1,1664345
Measles,Nebraska,1998,0,0,1680284
Measles,Nebraska,1999,0,0,1696054
Measles,Nebraska,2000,0,0,1711263
Measles,Nebraska,2001,0,0,1725585
Measles,Nebraska,2002,0,0,1739024
Measles,Nebraska,2003,0,0,1751670
Measles,Nevada,1928,0,0,86853
Measles,Nevada,1929,0,0,88983
Measles,Nevada,1930,0,0,91058
Measles,Nevada,1931,0,0,93000
Measles,Nevada,1932,0,0,94821
Measles,Nevada,1933,0,0,96558
Measles,Nevada,1934,0,0,98252
Measles,Nevada,1935,0,0,99948
Measles,Nevada,1936,0,0,101694
Measles,Nevada,1937,0,0,103539
Measles,Nevada,1938,0,0,105539
Measles,Nevada,1939,0,0,107754
Measles,Nevada,1940,10,0,110247
Measles,Nevada,1941,49,331,113081
Measles,Nevada,1942,49,1114,116290
Measles,Nevada,1943,47,601,119904
Measles,Nevada,1944,47,374,123956
Measles,Nevada,1945,48,107,128486
Measles,Nevada,1946,29,181,133538
Measles,Nevada,1947,11,28,139161
Measles,Nevada,1948,21,60,145415
Measles,Nevada,1949,14,95,152364
Measles,Nevada,1950,20,110,160083
Measles,Nevada,1951,22,288,168646
Measles,Nevada,1952,30,517,178084
Measles,Nevada,1953,32,200,188416
Measles,Nevada,1954,28,388,199653
Measles,Nevada,1955,35,392,211798
Measles,Nevada,1956,29,138,224843
Measles,Nevada,1957,30,1540,238765
Measles,Nevada,1958,33,198,253523
Measles,Nevada,1959,26,614,269056
Measles,Nevada,1960,39,765,285278
Measles,Nevada,1961,37,623,302106
Measles,Nevada,1962,23,674,319550
Measles,Nevada,1963,26,269,337656
Measles,Nevada,1964,32,996,356476
Measles,Nevada,1965,51,225,376074
Measles,Nevada,1966,49,64,396522
Measles,Nevada,1967,52,269,417907
Measles,Nevada,1968,48,8,440326
Measles,Nevada,1969,47,1,463893
Measles,Nevada,1970,47,21,488738
Measles,Nevada,1971,38,7,514975
Measles,Nevada,1972,16,1,542597
Measles,Nevada,1973,23,1,571543
Measles,Nevada,1974,39,166,601731
Measles,Nevada,1975,48,28,633049
Measles,Nevada,1976,48,84,665357
Measles,Nevada,1977,47,78,698482
Measles,Nevada,1978,46,20,732215
Measles,Nevada,1979,50,21,766312
Measles,Nevada,1980,50,12,800493
Measles,Nevada,1981,44,14,834541
Measles,Nevada,1982,0,0,868652
Measles,Nevada,1983,13,2,903179
Measles,Nevada,1984,0,0,938546
Measles,Nevada,1985,0,0,975244
Measles,Nevada,1986,24,3,1013842
Measles,Nevada,1987,27,2,1054991
Measles,Nevada,1988,0,0,1099441
Measles,Nevada,1989,20,12,1148056
Measles,Nevada,1990,41,216,1201833
Measles,Nevada,1991,48,19,1261687
Measles,Nevada,1992,1,1,1327618
Measles,Nevada,1993,21,1,1399295
Measles,Nevada,1994,0,0,1476255
Measles,Nevada,1995,43,1,1557866
Measles,Nevada,1996,41,4,1643298
Measles,Nevada,1997,20,1,1731492
Measles,Nevada,1998,0,0,1821142
Measles,Nevada,1999,4,0,1910677
Measles,Nevada,2000,38,7,1998257
Measles,Nevada,2001,0,0,2082164
Measles,Nevada,2002,21,0,2162061
Measles,Nevada,2003,0,0,2238093
Measles,New Hampshire,1928,45,1274,460404
Measles,New Hampshire,1929,48,1609,462850
Measles,New Hampshire,1930,36,589,465293
Measles,New Hampshire,1931,45,1406,467718
Measles,New Hampshire,1932,38,717,470138
Measles,New Hampshire,1933,36,1042,472569
Measles,New Hampshire,1934,46,4064,475031
Measles,New Hampshire,1935,30,265,477542
Measles,New Hampshire,1936,46,892,480121
Measles,New Hampshire,1937,48,1891,482789
Measles,New Hampshire,1938,47,1658,485564
Measles,New Hampshire,1939,47,661,488469
Measles,New Hampshire,1940,48,731,491524
Measles,New Hampshire,1941,48,991,494749
Measles,New Hampshire,1942,50,806,498155
Measles,New Hampshire,1943,47,977,501752
Measles,New Hampshire,1944,47,576,505552
Measles,New Hampshire,1945,47,156,509565
Measles,New Hampshire,1946,46,1120,513802
Measles,New Hampshire,1947,32,310,518275
Measles,New Hampshire,1948,37,404,522998
Measles,New Hampshire,1949,32,1229,527982
Measles,New Hampshire,1950,21,183,533242
Measles,New Hampshire,1951,44,1039,538794
Measles,New Hampshire,1952,44,2398,544664
Measles,New Hampshire,1953,26,278,550881
Measles,New Hampshire,1954,48,932,557475
Measles,New Hampshire,1955,32,4631,564479
Measles,New Hampshire,1956,25,200,571927
Measles,New Hampshire,1957,40,395,579856
Measles,New Hampshire,1958,41,2138,588303
Measles,New Hampshire,1959,30,456,597310
Measles,New Hampshire,1960,47,1135,606921
Measles,New Hampshire,1961,46,1450,617174
Measles,New Hampshire,1962,41,1034,628072
Measles,New Hampshire,1963,19,42,639610
Measles,New Hampshire,1964,45,893,651782
Measles,New Hampshire,1965,52,372,664582
Measles,New Hampshire,1966,50,79,678002
Measles,New Hampshire,1967,43,27,692033
Measles,New Hampshire,1968,49,149,706664
Measles,New Hampshire,1969,47,196,721885
Measles,New Hampshire,1970,47,64,737681
Measles,New Hampshire,1971,45,208,754035
Measles,New Hampshire,1972,48,793,770920
Measles,New Hampshire,1973,50,737,788307
Measles,New Hampshire,1974,46,168,806160
Measles,New Hampshire,1975,48,20,824441
Measles,New Hampshire,1976,37,10,843108
Measles,New Hampshire,1977,46,259,862113
Measles,New Hampshire,1978,50,65,881404
Measles,New Hampshire,1979,47,29,900924
Measles,New Hampshire,1980,49,250,920610
Measles,New Hampshire,1981,41,9,940395
Measles,New Hampshire,1982,44,5,960206
Measles,New Hampshire,1983,0,0,979966
Measles,New Hampshire,1984,38,33,999592
Measles,New Hampshire,1985,0,0,1018996
Measles,New Hampshire,1986,26,28,1038083
Measles,New Hampshire,1987,38,176,1056757
Measles,New Hampshire,1988,37,113,1074915
Measles,New Hampshire,1989,37,16,1092450
Measles,New Hampshire,1990,0,0,1109252
Measles,New Hampshire,1991,0,0,1125230
Measles,New Hampshire,1992,34,16,1140382
Measles,New Hampshire,1993,21,2,1154734
Measles,New Hampshire,1994,28,0,1168313
Measles,New Hampshire,1995,0,0,1181155
Measles,New Hampshire,1996,0,0,1193299
Measles,New Hampshire,1997,27,23,1204785
Measles,New Hampshire,1998,0,0,1215662
Measles,New Hampshire,1999,43,0,1225978
Measles,New Hampshire,2000,23,3,1235786
Measles,New Hampshire,2001,0,0,1245139
Measles,New Hampshire,2002,0,0,1254081
Measles,New Hampshire,2003,0,0,1262657
Measles,New Jersey,1928,52,31631,3904376
Measles,New Jersey,1929,52,7253,3979885
Measles,New Jersey,1930,52,24525,4041334
Measles,New Jersey,1931,52,20361,4086302
Measles,New Jersey,1932,52,15407,4116274
Measles,New Jersey,1933,52,29855,4133922
Measles,New Jersey,1934,51,14718,4142106
Measles,New Jersey,1935,52,32392,4143786
Measles,New Jersey,1936,50,8783,4141971
Measles,New Jersey,1937,50,45334,4139680
Measles,New Jersey,1938,52,29400,4139930
Measles,New Jersey,1939,50,4334,4145741
Measles,New Jersey,1940,48,12613,4160165
Measles,New Jersey,1941,48,44436,4185678
Measles,New Jersey,1942,50,13842,4222214
Measles,New Jersey,1943,47,39182,4269107
Measles,New Jersey,1944,47,27387,4325732
Measles,New Jersey,1945,48,3242,4391485
Measles,New Jersey,1946,52,51737,4465764
Measles,New Jersey,1947,50,11578,4547954
Measles,New Jersey,1948,44,34156,4637411
Measles,New Jersey,1949,52,34473,4733450
Measles,New Jersey,1950,51,29313,4835329
Measles,New Jersey,1951,49,19773,4942332
Measles,New Jersey,1952,49,65744,5054058
Measles,New Jersey,1953,47,4246,5170160
Measles,New Jersey,1954,51,23896,5290250
Measles,New Jersey,1955,48,51559,5413897
Measles,New Jersey,1956,52,19110,5540620
Measles,New Jersey,1957,51,26279,5669886
Measles,New Jersey,1958,49,25274,5801108
Measles,New Jersey,1959,48,30207,5933642
Measles,New Jersey,1960,52,10697,6066782
Measles,New Jersey,1961,51,18391,6199707
Measles,New Jersey,1962,51,32528,6331293
Measles,New Jersey,1963,48,10490,6460272
Measles,New Jersey,1964,50,11744,6585291
Measles,New Jersey,1965,51,4140,6704920
Measles,New Jersey,1966,51,2015,6817662
Measles,New Jersey,1967,52,612,6921960
Measles,New Jersey,1968,48,682,7016221
Measles,New Jersey,1969,51,955,7098828
Measles,New Jersey,1970,51,1710,7168164
Measles,New Jersey,1971,49,1276,7223179
Measles,New Jersey,1972,49,415,7265073
Measles,New Jersey,1973,51,740,7295705
Measles,New Jersey,1974,50,5505,7317030
Measles,New Jersey,1975,51,480,7331068
Measles,New Jersey,1976,52,626,7339883
Measles,New Jersey,1977,47,196,7345561
Measles,New Jersey,1978,50,76,7350204
Measles,New Jersey,1979,41,50,7355920
Measles,New Jersey,1980,47,662,7364823
Measles,New Jersey,1981,46,59,7378668
Measles,New Jersey,1982,33,6,7397735
Measles,New Jersey,1983,25,27,7421942
Measles,New Jersey,1984,35,6,7451215
Measles,New Jersey,1985,36,25,7485491
Measles,New Jersey,1986,43,891,7524714
Measles,New Jersey,1987,41,39,7568834
Measles,New Jersey,1988,35,329,7617809
Measles,New Jersey,1989,39,411,7671604
Measles,New Jersey,1990,36,191,7730188
Measles,New Jersey,1991,44,1019,7793388
Measles,New Jersey,1992,36,32,7860434
Measles,New Jersey,1993,37,5,7930377
Measles,New Jersey,1994,39,135,8002241
Measles,New Jersey,1995,27,4,8075011
Measles,New Jersey,1996,15,0,8147636
Measles,New Jersey,1997,33,2,8219025
Measles,New Jersey,1998,29,7,8288053
Measles,New Jersey,1999,0,0,8353559
Measles,New Jersey,2000,0,0,8414350
Measles,New Jersey,2001,36,1,8469501
Measles,New Jersey,2002,0,0,8519244
Measles,New Jersey,2003,0,0,8564124
Measles,New Mexico,1928,44,2760,407554
Measles,New Mexico,1929,37,230,415137
Measles,New Mexico,1930,49,2260,423317
Measles,New Mexico,1931,41,1415,432152
Measles,New Mexico,1932,39,1199,441613
Measles,New Mexico,1933,50,668,451645
Measles,New Mexico,1934,50,3374,462186
Measles,New Mexico,1935,43,703,473171
Measles,New Mexico,1936,49,1149,484523
Measles,New Mexico,1937,51,2451,496160
Measles,New Mexico,1938,52,3231,507990
Measles,New Mexico,1939,51,1656,519913
Measles,New Mexico,1940,48,1155,531818
Measles,New Mexico,1941,48,3938,543636
Measles,New Mexico,1942,50,1586,555506
Measles,New Mexico,1943,47,567,567631
Measles,New Mexico,1944,47,1601,580233
Measles,New Mexico,1945,49,365,593555
Measles,New Mexico,1946,51,1209,607860
Measles,New Mexico,1947,45,1320,623438
Measles,New Mexico,1948,42,1055,640607
Measles,New Mexico,1949,51,4324,659724
Measles,New Mexico,1950,48,937,681187
Measles,New Mexico,1951,49,2133,705302
Measles,New Mexico,1952,49,1553,731794
Measles,New Mexico,1953,47,5012,760183
Measles,New Mexico,1954,50,2716,789897
Measles,New Mexico,1955,48,4881,820268
Measles,New Mexico,1956,51,3992,850517
Measles,New Mexico,1957,51,6330,879753
Measles,New Mexico,1958,48,8082,906982
Measles,New Mexico,1959,48,4448,931120
Measles,New Mexico,1960,1,65,951023
Measles,New Mexico,1961,1,20,965847
Measles,New Mexico,1962,0,0,976096
Measles,New Mexico,1963,0,0,982704
Measles,New Mexico,1964,44,1118,986684
Measles,New Mexico,1965,52,694,989096
Measles,New Mexico,1966,50,1272,991022
Measles,New Mexico,1967,52,612,993555
Measles,New Mexico,1968,51,176,997800
Measles,New Mexico,1969,51,286,1004888
Measles,New Mexico,1970,51,302,1016000
Measles,New Mexico,1971,51,402,1032078
Measles,New Mexico,1972,48,134,1052832
Measles,New Mexico,1973,49,158,1077656
Measles,New Mexico,1974,47,62,1105915
Measles,New Mexico,1975,49,108,1136922
Measles,New Mexico,1976,49,16,1169912
Measles,New Mexico,1977,39,24,1204026
Measles,New Mexico,1978,0,0,1238298
Measles,New Mexico,1979,46,41,1271650
Measles,New Mexico,1980,38,13,1302894
Measles,New Mexico,1981,27,15,1331035
Measles,New Mexico,1982,0,0,1356188
Measles,New Mexico,1983,0,0,1378808
Measles,New Mexico,1984,41,73,1399412
Measles,New Mexico,1985,32,4,1418565
Measles,New Mexico,1986,48,38,1436874
Measles,New Mexico,1987,44,157,1454982
Measles,New Mexico,1988,0,0,1473568
Measles,New Mexico,1989,36,21,1493346
Measles,New Mexico,1990,42,101,1515069
Measles,New Mexico,1991,46,77,1539342
Measles,New Mexico,1992,18,1,1566028
Measles,New Mexico,1993,0,0,1594781
Measles,New Mexico,1994,0,0,1625235
Measles,New Mexico,1995,51,31,1656994
Measles,New Mexico,1996,28,17,1689627
Measles,New Mexico,1997,5,7,1722670
Measles,New Mexico,1998,0,0,1755621
Measles,New Mexico,1999,0,0,1787939
Measles,New Mexico,2000,0,0,1819046
Measles,New Mexico,2001,0,0,1848459
Measles,New Mexico,2002,0,0,1876190
Measles,New Mexico,2003,0,0,1902391
Measles,New York,1928,51,75391,12184134
Measles,New York,1929,52,30318,12397906
Measles,New York,1930,52,39887,12588066
Measles,New York,1931,52,54376,12749102
Measles,New York,1932,52,60464,12882742
Measles,New York,1933,52,72057,12992852
Measles,New York,1934,52,34208,13083613
Measles,New York,1935,52,69073,13159437
Measles,New York,1936,50,64366,13224911
Measles,New York,1937,50,27404,13284755
Measles,New York,1938,52,70111,13343787
Measles,New York,1939,50,44812,13406915
Measles,New York,1940,48,28562,13479142
Measles,New York,1941,48,104747,13564576
Measles,New York,1942,50,24865,13663361
Measles,New York,1943,47,61243,13774649
Measles,New York,1944,47,42287,13897589
Measles,New York,1945,48,6548,14031321
Measles,New York,1946,52,80500,14174970
Measles,New York,1947,50,15097,14327635
Measles,New York,1948,44,47977,14488381
Measles,New York,1949,52,52580,14656239
Measles,New York,1950,51,29924,14830192
Measles,New York,1951,49,35827,15009302
Measles,New York,1952,49,76056,15193092
Measles,New York,1953,49,11516,15381188
Measles,New York,1954,52,86718,15573194
Measles,New York,1955,49,38542,15768693
Measles,New York,1956,52,49716,15967244
Measles,New York,1957,51,38255,16168384
Measles,New York,1958,50,60457,16371622
Measles,New York,1959,48,23392,16576443
Measles,New York,1960,52,46685,16782304
Measles,New York,1961,51,35367,16988157
Measles,New York,1962,52,47224,17190958
Measles,New York,1963,48,18799,17387034
Measles,New York,1964,51,27599,17572556
Measles,New York,1965,52,9296,17743562
Measles,New York,1966,51,10894,17895985
Measles,New York,1967,52,1205,18025684
Measles,New York,1968,52,3799,18128492
Measles,New York,1969,51,5520,18200269
Measles,New York,1970,51,1568,18236967
Measles,New York,1971,50,4384,18236388
Measles,New York,1972,50,655,18203314
Measles,New York,1973,51,1772,18144367
Measles,New York,1974,48,1416,18066218
Measles,New York,1975,51,1221,17975503
Measles,New York,1976,52,3093,17878766
Measles,New York,1977,49,4630,17782428
Measles,New York,1978,52,1840,17692772
Measles,New York,1979,52,1563,17615962
Measles,New York,1980,48,1930,17558072
Measles,New York,1981,47,349,17523755
Measles,New York,1982,44,182,17512164
Measles,New York,1983,18,31,17521154
Measles,New York,1984,38,146,17548657
Measles,New York,1985,40,166,17592652
Measles,New York,1986,39,945,17651150
Measles,New York,1987,46,436,17722172
Measles,New York,1988,34,92,17803734
Measles,New York,1989,44,291,17893839
Measles,New York,1990,45,806,17990455
Measles,New York,1991,37,1407,18091650
Measles,New York,1992,33,112,18195984
Measles,New York,1993,1,0,18302118
Measles,New York,1994,39,56,18408682
Measles,New York,1995,22,2,18514274
Measles,New York,1996,0,0,18617460
Measles,New York,1997,39,22,18716776
Measles,New York,1998,0,0,18810729
Measles,New York,1999,0,0,18897802
Measles,New York,2000,19,2,18976457
Measles,New York,2001,17,0,19045556
Measles,New York,2002,14,1,19105612
Measles,New York,2003,0,0,19157572
Measles,North Carolina,1928,48,56207,3051145
Measles,North Carolina,1929,47,1207,3112698
Measles,North Carolina,1930,52,1304,3170276
Measles,North Carolina,1931,51,15299,3222797
Measles,North Carolina,1932,52,13653,3270525
Measles,North Carolina,1933,52,16197,3314127
Measles,North Carolina,1934,52,55684,3354334
Measles,North Carolina,1935,49,10763,3391936
Measles,North Carolina,1936,48,1347,3427771
Measles,North Carolina,1937,50,7652,3462717
Measles,North Carolina,1938,51,47589,3497696
Measles,North Carolina,1939,51,23355,3533666
Measles,North Carolina,1940,48,7523,3571623
Measles,North Carolina,1941,48,23632,3612382
Measles,North Carolina,1942,50,20163,3655872
Measles,North Carolina,1943,47,6067,3701788
Measles,North Carolina,1944,47,23906,3749809
Measles,North Carolina,1945,48,2562,3799599
Measles,North Carolina,1946,52,8346,3850802
Measles,North Carolina,1947,50,4810,3903045
Measles,North Carolina,1948,43,1035,3955929
Measles,North Carolina,1949,51,17306,4009038
Measles,North Carolina,1950,51,4836,4061929
Measles,North Carolina,1951,49,3353,4114220
Measles,North Carolina,1952,49,3847,4165838
Measles,North Carolina,1953,49,4757,4216791
Measles,North Carolina,1954,50,9472,4267092
Measles,North Carolina,1955,48,1259,4316755
Measles,North Carolina,1956,51,7705,4365795
Measles,North Carolina,1957,50,1906,4414232
Measles,North Carolina,1958,50,4103,4462088
Measles,North Carolina,1959,41,3260,4509387
Measles,North Carolina,1960,50,1239,4556155
Measles,North Carolina,1961,50,5162,4602494
Measles,North Carolina,1962,48,907,4648805
Measles,North Carolina,1963,46,1449,4695582
Measles,North Carolina,1964,47,1265,4743339
Measles,North Carolina,1965,52,419,4792610
Measles,North Carolina,1966,51,778,4843951
Measles,North Carolina,1967,52,943,4897944
Measles,North Carolina,1968,50,324,4955195
Measles,North Carolina,1969,51,373,5016342
Measles,North Carolina,1970,51,1013,5082059
Measles,North Carolina,1971,50,1900,5152805
Measles,North Carolina,1972,49,37,5228047
Measles,North Carolina,1973,48,6,5306964
Measles,North Carolina,1974,42,6,5388688
Measles,North Carolina,1975,30,3,5472289
Measles,North Carolina,1976,28,19,5556784
Measles,North Carolina,1977,43,52,5641121
Measles,North Carolina,1978,49,125,5724190
Measles,North Carolina,1979,46,115,5804815
Measles,North Carolina,1980,49,131,5881766
Measles,North Carolina,1981,30,6,5954197
Measles,North Carolina,1982,12,2,6023017
Measles,North Carolina,1983,0,0,6089643
Measles,North Carolina,1984,0,0,6155563
Measles,North Carolina,1985,35,9,6222335
Measles,North Carolina,1986,32,4,6291584
Measles,North Carolina,1987,31,14,6365009
Measles,North Carolina,1988,2,2,6444390
Measles,North Carolina,1989,46,195,6531602
Measles,North Carolina,1990,41,45,6628637
Measles,North Carolina,1991,34,45,6737074
Measles,North Carolina,1992,37,25,6856389
Measles,North Carolina,1993,0,0,6985472
Measles,North Carolina,1994,24,3,7123139
Measles,North Carolina,1995,0,0,7268111
Measles,North Carolina,1996,22,4,7418999
Measles,North Carolina,1997,29,2,7574287
Measles,North Carolina,1998,0,0,7732325
Measles,North Carolina,1999,3,0,7891315
Measles,North Carolina,2000,0,0,8049313
Measles,North Carolina,2001,0,0,8204646
Measles,North Carolina,2002,0,0,8357246
Measles,North Carolina,2003,0,0,8507499
Measles,North Dakota,1928,44,371,677536
Measles,North Dakota,1929,52,2286,679814
Measles,North Dakota,1930,42,798,680845
Measles,North Dakota,1931,40,966,680435
Measles,North Dakota,1932,49,2150,678704
Measles,North Dakota,1933,51,2518,675859
Measles,North Dakota,1934,52,4419,672108
Measles,North Dakota,1935,51,1946,667657
Measles,North Dakota,1936,35,110,662712
Measles,North Dakota,1937,26,55,657475
Measles,North Dakota,1938,52,5589,652141
Measles,North Dakota,1939,50,5431,646900
Measles,North Dakota,1940,48,961,641935
Measles,North Dakota,1941,48,1373,637398
Measles,North Dakota,1942,50,1599,633330
Measles,North Dakota,1943,47,4362,629747
Measles,North Dakota,1944,47,3441,626664
Measles,North Dakota,1945,48,350,624096
Measles,North Dakota,1946,38,233,622062
Measles,North Dakota,1947,50,1366,620579
Measles,North Dakota,1948,44,1244,619666
Measles,North Dakota,1949,51,1468,619344
Measles,North Dakota,1950,46,394,619636
Measles,North Dakota,1951,49,2579,620536
Measles,North Dakota,1952,47,2633,621924
Measles,North Dakota,1953,48,1550,623651
Measles,North Dakota,1954,52,2775,625568
Measles,North Dakota,1955,48,2508,627522
Measles,North Dakota,1956,51,2222,629361
Measles,North Dakota,1957,50,3851,630929
Measles,North Dakota,1958,49,4330,632070
Measles,North Dakota,1959,48,5559,632628
Measles,North Dakota,1960,51,2476,632446
Measles,North Dakota,1961,48,2814,631432
Measles,North Dakota,1962,52,3715,629744
Measles,North Dakota,1963,48,4366,627600
Measles,North Dakota,1964,51,5278,625218
Measles,North Dakota,1965,52,4045,622812
Measles,North Dakota,1966,51,1376,620595
Measles,North Dakota,1967,52,896,618774
Measles,North Dakota,1968,52,142,617557
Measles,North Dakota,1969,46,81,617149
Measles,North Dakota,1970,49,321,617761
Measles,North Dakota,1971,49,228,619530
Measles,North Dakota,1972,48,60,622305
Measles,North Dakota,1973,47,71,625858
Measles,North Dakota,1974,47,37,629961
Measles,North Dakota,1975,49,852,634384
Measles,North Dakota,1976,51,3,638887
Measles,North Dakota,1977,46,31,643226
Measles,North Dakota,1978,40,179,647149
Measles,North Dakota,1979,51,17,650399
Measles,North Dakota,1980,11,0,652717
Measles,North Dakota,1981,0,0,653912
Measles,North Dakota,1982,0,0,654077
Measles,North Dakota,1983,0,0,653381
Measles,North Dakota,1984,0,0,651996
Measles,North Dakota,1985,1,1,650094
Measles,North Dakota,1986,31,21,647847
Measles,North Dakota,1987,21,0,645427
Measles,North Dakota,1988,0,0,643003
Measles,North Dakota,1989,0,0,640739
Measles,North Dakota,1990,0,0,638800
Measles,North Dakota,1991,0,0,637317
Measles,North Dakota,1992,0,0,636298
Measles,North Dakota,1993,0,0,635718
Measles,North Dakota,1994,0,0,635555
Measles,North Dakota,1995,0,0,635789
Measles,North Dakota,1996,0,0,636399
Measles,North Dakota,1997,1,1,637364
Measles,North Dakota,1998,0,0,638665
Measles,North Dakota,1999,0,0,640283
Measles,North Dakota,2000,0,0,642200
Measles,North Dakota,2001,0,0,644395
Measles,North Dakota,2002,0,0,646845
Measles,North Dakota,2003,0,0,649525
Measles,Ohio,1928,49,23522,6527488
Measles,Ohio,1929,52,37181,6592629
Measles,Ohio,1930,52,18488,6646697
Measles,Ohio,1931,52,19500,6689002
Measles,Ohio,1932,52,36228,6721219
Measles,Ohio,1933,52,15751,6745692
Measles,Ohio,1934,51,27713,6764836
Measles,Ohio,1935,52,36976,6781110
Measles,Ohio,1936,50,9285,6797005
Measles,Ohio,1937,50,24944,6815037
Measles,Ohio,1938,52,47471,6837749
Measles,Ohio,1939,50,5099,6867725
Measles,Ohio,1940,48,1559,6907612
Measles,Ohio,1941,48,78820,6959617
Measles,Ohio,1942,50,8857,7023902
Measles,Ohio,1943,47,18987,7100140
Measles,Ohio,1944,47,38596,7188043
Measles,Ohio,1945,48,3446,7287348
Measles,Ohio,1946,52,15059,7397811
Measles,Ohio,1947,50,18451,7519199
Measles,Ohio,1948,44,22234,7651286
Measles,Ohio,1949,52,21389,7793842
Measles,Ohio,1950,50,12911,7946627
Measles,Ohio,1951,49,23843,8109174
Measles,Ohio,1952,48,20528,8280106
Measles,Ohio,1953,49,27058,8457700
Measles,Ohio,1954,52,28597,8640071
Measles,Ohio,1955,49,15356,8825160
Measles,Ohio,1956,52,43946,9010725
Measles,Ohio,1957,51,8181,9194333
Measles,Ohio,1958,50,30025,9373370
Measles,Ohio,1959,48,12029,9545042
Measles,Ohio,1960,51,18605,9706398
Measles,Ohio,1961,51,20569,9854909
Measles,Ohio,1962,52,11763,9990233
Measles,Ohio,1963,48,14646,10112669
Measles,Ohio,1964,51,19266,10222613
Measles,Ohio,1965,52,9277,10320547
Measles,Ohio,1966,51,6503,10407031
Measles,Ohio,1967,52,1220,10482699
Measles,Ohio,1968,52,334,10548245
Measles,Ohio,1969,50,565,10604419
Measles,Ohio,1970,51,4044,10652017
Measles,Ohio,1971,51,3984,10691820
Measles,Ohio,1972,49,298,10724428
Measles,Ohio,1973,51,403,10750407
Measles,Ohio,1974,50,2952,10770347
Measles,Ohio,1975,51,114,10784850
Measles,Ohio,1976,51,726,10794532
Measles,Ohio,1977,49,1867,10800017
Measles,Ohio,1978,51,501,10801937
Measles,Ohio,1979,49,326,10800929
Measles,Ohio,1980,48,380,10797630
Measles,Ohio,1981,40,20,10792749
Measles,Ohio,1982,30,3,10787264
Measles,Ohio,1983,31,88,10782220
Measles,Ohio,1984,44,10,10778661
Measles,Ohio,1985,3,0,10777629
Measles,Ohio,1986,0,0,10780167
Measles,Ohio,1987,35,1,10787323
Measles,Ohio,1988,31,96,10800151
Measles,Ohio,1989,50,2722,10819719
Measles,Ohio,1990,41,567,10847115
Measles,Ohio,1991,23,12,10883011
Measles,Ohio,1992,20,5,10926334
Measles,Ohio,1993,23,11,10975568
Measles,Ohio,1994,35,5,11029176
Measles,Ohio,1995,32,2,11085598
Measles,Ohio,1996,40,6,11143245
