disease,state,year,weeks_reporting,count,population
Polio,Nevada,1944,52,88,123956
Polio,Nevada,1945,48,47,128486
Polio,Nevada,1946,8,22,133538
Polio,Nevada,1947,6,11,139161
Polio,Nevada,1948,6,13,145415
Polio,Nevada,1949,2,12,152364
Polio,Nevada,1950,6,24,160083
Polio,Nevada,1951,4,7,168646
Polio,Nevada,1952,5,11,178084
Polio,Nevada,1953,1,1,188416
Polio,Nevada,1954,14,31,199653
Polio,Nevada,1955,6,15,211798
Polio,Nevada,1956,0,0,224843
Polio,Nevada,1957,0,0,238765
Polio,Nevada,1958,0,0,253523
Polio,Nevada,1959,0,0,269056
Polio,Nevada,1960,0,0,285278
Polio,Nevada,1961,0,0,302106
Polio,Nevada,1962,0,0,319550
Polio,Nevada,1963,0,0,337656
Polio,Nevada,1964,0,0,356476
Polio,Nevada,1965,0,0,376074
Polio,Nevada,1966,0,0,396522
Polio,Nevada,1967,0,0,417907
Polio,Nevada,1968,0,0,440326
Polio,Nevada,1969,0,0,463893
Polio,Nevada,1970,0,0,488738
Polio,Nevada,1971,0,0,514975
Polio,Nevada,1972,0,0,542597
Polio,Nevada,1973,0,0,571543
Polio,Nevada,1974,0,0,601731
Polio,Nevada,1975,0,0,633049
Polio,Nevada,1976,0,0,665357
Polio,Nevada,1977,1,1,698482
Polio,Nevada,1978,2,2,732215
Polio,Nevada,1979,1,1,766312
Polio,Nevada,1980,1,1,800493
Polio,Nevada,1981,2,2,834541
Polio,Nevada,1982,0,0,868652
Polio,Nevada,1983,3,1,903179
Polio,Nevada,1984,41,2,938546
Polio,Nevada,1985,0,0,975244
Polio,Nevada,1986,23,4,1013842
Polio,Nevada,1987,0,0,1054991
Polio,Nevada,1988,45,1,1099441
Polio,Nevada,1989,51,1,1148056
Polio,Nevada,1990,40,2,1201833
Polio,Nevada,1991,32,2,1261687
Polio,Nevada,1992,34,2,1327618
Polio,Nevada,1993,20,5,1399295
Polio,Nevada,1994,29,3,1476255
Polio,Nevada,1995,44,8,1557866
Polio,Nevada,1996,51,41,1643298
Polio,Nevada,1997,37,26,1731492
Polio,Nevada,1998,44,36,1821142
Polio,Nevada,1999,43,9,1910677
Polio,Nevada,2000,47,14,1998257
Polio,Nevada,2001,38,23,2082164
Polio,Nevada,2002,44,46,2162061
Polio,Nevada,2003,44,28,2238093
Polio,Nevada,2004,39,46,2310540
Polio,Nevada,2005,47,30,2379808
Polio,Nevada,2006,44,49,2446420
Polio,Nevada,2007,39,12,2511012
Polio,Nevada,2008,43,15,2574323
Polio,Nevada,2009,48,23,2637191
Polio,Nevada,2010,42,29,2700551
Polio,Nevada,2011,48,30,2765255
Polio,New Hampshire,1938,35,124,485564
Polio,New Hampshire,1939,52,143,488469
Polio,New Hampshire,1940,51,279,491524
Polio,New Hampshire,1941,51,460,494749
Polio,New Hampshire,1942,51,311,498155
Polio,New Hampshire,1943,52,222,501752
Polio,New Hampshire,1944,52,111,505552
Polio,New Hampshire,1945,50,212,509565
Polio,New Hampshire,1946,36,198,513802
Polio,New Hampshire,1947,33,135,518275
Polio,New Hampshire,1948,32,164,522998
Polio,New Hampshire,1949,26,147,527982
Polio,New Hampshire,1950,35,197,533242
Polio,New Hampshire,1951,42,266,538794
Polio,New Hampshire,1952,44,295,544664
Polio,New Hampshire,1953,27,98,550881
Polio,New Hampshire,1954,28,213,557475
Polio,New Hampshire,1955,28,163,564479
Polio,New Hampshire,1956,0,0,571927
Polio,New Hampshire,1957,0,0,579856
Polio,New Hampshire,1958,0,0,588303
Polio,New Hampshire,1959,0,0,597310
Polio,New Hampshire,1960,0,0,606921
Polio,New Hampshire,1961,0,0,617174
Polio,New Hampshire,1962,0,0,628072
Polio,New Hampshire,1963,0,0,639610
Polio,New Hampshire,1964,0,0,651782
Polio,New Hampshire,1965,0,0,664582
Polio,New Hampshire,1966,0,0,678002
Polio,New Hampshire,1967,0,0,692033
Polio,New Hampshire,1968,0,0,706664
Polio,New Hampshire,1969,0,0,721885
Polio,New Hampshire,1970,0,0,737681
Polio,New Hampshire,1971,0,0,754035
Polio,New Hampshire,1972,0,0,770920
Polio,New Hampshire,1973,0,0,788307
Polio,New Hampshire,1974,3,12,806160
Polio,New Hampshire,1975,4,5,824441
Polio,New Hampshire,1976,0,0,843108
Polio,New Hampshire,1977,3,4,862113
Polio,New Hampshire,1978,3,3,881404
Polio,New Hampshire,1979,0,0,900924
Polio,New Hampshire,1980,5,7,920610
Polio,New Hampshire,1981,4,15,940395
Polio,New Hampshire,1982,4,11,960206
Polio,New Hampshire,1983,46,12,979966
Polio,New Hampshire,1984,46,13,999592
Polio,New Hampshire,1985,41,114,1018996
Polio,New Hampshire,1986,50,63,1038083
Polio,New Hampshire,1987,50,57,1056757
Polio,New Hampshire,1988,50,51,1074915
Polio,New Hampshire,1989,31,30,1092450
Polio,New Hampshire,1990,44,69,1109252
Polio,New Hampshire,1991,47,22,1125230
Polio,New Hampshire,1992,39,131,1140382
Polio,New Hampshire,1993,50,268,1154734
Polio,New Hampshire,1994,48,76,1168313
Polio,New Hampshire,1995,46,52,1181155
Polio,New Hampshire,1996,49,161,1193299
Polio,New Hampshire,1997,51,122,1204785
Polio,New Hampshire,1998,44,95,1215662
Polio,New Hampshire,1999,47,50,1225978
Polio,New Hampshire,2000,51,127,1235786
Polio,New Hampshire,2001,46,36,1245139
Polio,New Hampshire,2002,43,22,1254081
Polio,New Hampshire,2003,40,48,1262657
Polio,New Hampshire,2004,41,91,1270912
Polio,New Hampshire,2005,32,101,1278893
Polio,New Hampshire,2006,44,87,1286651
Polio,New Hampshire,2007,47,51,1294235
Polio,New Hampshire,2008,44,33,1301697
Polio,New Hampshire,2009,49,75,1309091
Polio,New Hampshire,2010,49,19,1316470
Polio,New Hampshire,2011,48,111,1323882
Polio,New Jersey,1938,50,10654,4139930
Polio,New Jersey,1939,52,13376,4145741
Polio,New Jersey,1940,51,7913,4160165
Polio,New Jersey,1941,51,6682,4185678
Polio,New Jersey,1942,51,11596,4222214
Polio,New Jersey,1943,52,8141,4269107
Polio,New Jersey,1944,52,3607,4325732
Polio,New Jersey,1945,52,6739,4391485
Polio,New Jersey,1946,52,7053,4465764
Polio,New Jersey,1947,50,7990,4547954
Polio,New Jersey,1948,51,3001,4637411
Polio,New Jersey,1949,52,4495,4733450
Polio,New Jersey,1950,51,6142,4835329
Polio,New Jersey,1951,48,2863,4942332
Polio,New Jersey,1952,48,2178,5054058
Polio,New Jersey,1953,49,1788,5170160
Polio,New Jersey,1954,51,1975,5290250
Polio,New Jersey,1955,50,1196,5413897
Polio,New Jersey,1956,0,0,5540620
Polio,New Jersey,1957,0,0,5669886
Polio,New Jersey,1958,0,0,5801108
Polio,New Jersey,1959,0,0,5933642
Polio,New Jersey,1960,0,0,6066782
Polio,New Jersey,1961,0,0,6199707
Polio,New Jersey,1962,0,0,6331293
Polio,New Jersey,1963,0,0,6460272
Polio,New Jersey,1964,0,0,6585291
Polio,New Jersey,1965,0,0,6704920
Polio,New Jersey,1966,0,0,6817662
Polio,New Jersey,1967,0,0,6921960
Polio,New Jersey,1968,0,0,7016221
Polio,New Jersey,1969,0,0,7098828
Polio,New Jersey,1970,0,0,7168164
Polio,New Jersey,1971,0,0,7223179
Polio,New Jersey,1972,0,0,7265073
Polio,New Jersey,1973,0,0,7295705
Polio,New Jersey,1974,3,7,7317030
Polio,New Jersey,1975,0,0,7331068
Polio,New Jersey,1976,0,0,7339883
Polio,New Jersey,1977,0,0,7345561
Polio,New Jersey,1978,1,1,7350204
Polio,New Jersey,1979,2,8,7355920
Polio,New Jersey,1980,9,11,7364823
Polio,New Jersey,1981,7,8,7378668
Polio,New Jersey,1982,17,24,7397735
Polio,New Jersey,1983,49,19,7421942
Polio,New Jersey,1984,43,13,7451215
Polio,New Jersey,1985,43,12,7485491
Polio,New Jersey,1986,38,16,7524714
Polio,New Jersey,1987,48,25,7568834
Polio,New Jersey,1988,45,18,7617809
Polio,New Jersey,1989,31,23,7671604
Polio,New Jersey,1990,43,34,7730188
Polio,New Jersey,1991,45,11,7793388
Polio,New Jersey,1992,37,41,7860434
Polio,New Jersey,1993,43,44,7930377
Polio,New Jersey,1994,32,3,8002241
Polio,New Jersey,1995,32,14,8075011
Polio,New Jersey,1996,23,14,8147636
Polio,New Jersey,1997,33,6,8219025
Polio,New Jersey,1998,31,7,8288053
Polio,New Jersey,1999,26,0,8353559
Polio,New Jersey,2000,19,15,8414350
Polio,New Jersey,2001,38,22,8469501
Polio,New Jersey,2002,34,1,8519244
Polio,New Jersey,2003,41,103,8564124
Polio,New Jersey,2004,43,222,8604708
Polio,New Jersey,2005,45,234,8641583
Polio,New Jersey,2006,46,156,8675353
Polio,New Jersey,2007,49,138,8706635
Polio,New Jersey,2008,43,70,8736057
Polio,New Jersey,2009,44,156,8764261
Polio,New Jersey,2010,42,132,8791894
Polio,New Jersey,2011,47,195,8819504
Polio,New Mexico,1938,51,1447,507990
Polio,New Mexico,1939,52,1507,519913
Polio,New Mexico,1940,51,1380,531818
Polio,New Mexico,1941,51,1123,543636
Polio,New Mexico,1942,51,1034,555506
Polio,New Mexico,1943,52,590,567631
Polio,New Mexico,1944,51,223,580233
Polio,New Mexico,1945,48,353,593555
Polio,New Mexico,1946,52,527,607860
Polio,New Mexico,1947,50,811,623438
Polio,New Mexico,1948,45,677,640607
Polio,New Mexico,1949,38,200,659724
Polio,New Mexico,1950,48,940,681187
Polio,New Mexico,1951,47,843,705302
Polio,New Mexico,1952,48,538,731794
Polio,New Mexico,1953,45,364,760183
Polio,New Mexico,1954,48,273,789897
Polio,New Mexico,1955,48,744,820268
Polio,New Mexico,1956,0,0,850517
Polio,New Mexico,1957,0,0,879753
Polio,New Mexico,1958,0,0,906982
Polio,New Mexico,1959,0,0,931120
Polio,New Mexico,1960,0,0,951023
Polio,New Mexico,1961,0,0,965847
Polio,New Mexico,1962,0,0,976096
Polio,New Mexico,1963,0,0,982704
Polio,New Mexico,1964,0,0,986684
Polio,New Mexico,1965,0,0,989096
Polio,New Mexico,1966,0,0,991022
Polio,New Mexico,1967,0,0,993555
Polio,New Mexico,1968,0,0,997800
Polio,New Mexico,1969,0,0,1004888
Polio,New Mexico,1970,0,0,1016000
Polio,New Mexico,1971,0,0,1032078
Polio,New Mexico,1972,0,0,1052832
Polio,New Mexico,1973,0,0,1077656
Polio,New Mexico,1974,12,20,1105915
Polio,New Mexico,1975,14,23,1136922
Polio,New Mexico,1976,6,15,1169912
Polio,New Mexico,1977,19,40,1204026
Polio,New Mexico,1978,9,16,1238298
Polio,New Mexico,1979,11,26,1271650
Polio,New Mexico,1980,6,21,1302894
Polio,New Mexico,1981,11,11,1331035
Polio,New Mexico,1982,7,8,1356188
Polio,New Mexico,1983,48,12,1378808
Polio,New Mexico,1984,50,12,1399412
Polio,New Mexico,1985,50,15,1418565
Polio,New Mexico,1986,48,26,1436874
Polio,New Mexico,1987,50,13,1454982
Polio,New Mexico,1988,39,51,1473568
Polio,New Mexico,1989,40,29,1493346
Polio,New Mexico,1990,42,22,1515069
Polio,New Mexico,1991,47,47,1539342
Polio,New Mexico,1992,43,94,1566028
Polio,New Mexico,1993,47,42,1594781
Polio,New Mexico,1994,49,33,1625235
Polio,New Mexico,1995,49,126,1656994
Polio,New Mexico,1996,52,60,1689627
Polio,New Mexico,1997,48,151,1722670
Polio,New Mexico,1998,49,96,1755621
Polio,New Mexico,1999,50,184,1787939
Polio,New Mexico,2000,50,80,1819046
Polio,New Mexico,2001,48,130,1848459
Polio,New Mexico,2002,49,178,1876190
Polio,New Mexico,2003,44,67,1902391
Polio,New Mexico,2004,41,137,1927235
Polio,New Mexico,2005,48,140,1950906
Polio,New Mexico,2006,47,112,1973608
Polio,New Mexico,2007,49,71,1995553
Polio,New Mexico,2008,41,65,2016970
Polio,New Mexico,2009,46,65,2038095
Polio,New Mexico,2010,48,123,2059179
Polio,New Mexico,2011,45,178,2080437
Polio,New York,1938,51,23715,13343787
Polio,New York,1939,52,22013,13406915
Polio,New York,1940,51,19125,13479142
Polio,New York,1941,51,17747,13564576
Polio,New York,1942,51,21160,13663361
Polio,New York,1943,52,15510,13774649
Polio,New York,1944,52,9040,13897589
Polio,New York,1945,52,12928,14031321
Polio,New York,1946,52,9110,14174970
Polio,New York,1947,51,9751,14327635
Polio,New York,1948,52,5994,14488381
Polio,New York,1949,52,8865,14656239
Polio,New York,1950,51,7533,14830192
Polio,New York,1951,48,3578,15009302
Polio,New York,1952,48,3135,15193092
Polio,New York,1953,49,5363,15381188
Polio,New York,1954,52,4930,15573194
Polio,New York,1955,51,2513,15768693
Polio,New York,1956,0,0,15967244
Polio,New York,1957,0,0,16168384
Polio,New York,1958,0,0,16371622
Polio,New York,1959,0,0,16576443
Polio,New York,1960,0,0,16782304
Polio,New York,1961,0,0,16988157
Polio,New York,1962,0,0,17190958
Polio,New York,1963,0,0,17387034
Polio,New York,1964,0,0,17572556
Polio,New York,1965,0,0,17743562
Polio,New York,1966,0,0,17895985
Polio,New York,1967,0,0,18025684
Polio,New York,1968,0,0,18128492
Polio,New York,1969,0,0,18200269
Polio,New York,1970,0,0,18236967
Polio,New York,1971,0,0,18236388
Polio,New York,1972,0,0,18203314
Polio,New York,1973,0,0,18144367
Polio,New York,1974,22,87,18066218
Polio,New York,1975,19,72,17975503
Polio,New York,1976,15,63,17878766
Polio,New York,1977,20,86,17782428
Polio,New York,1978,22,114,17692772
Polio,New York,1979,18,72,17615962
Polio,New York,1980,17,74,17558072
Polio,New York,1981,5,22,17523755
Polio,New York,1982,17,82,17512164
Polio,New York,1983,47,168,17521154
Polio,New York,1984,43,120,17548657
Polio,New York,1985,46,130,17592652
Polio,New York,1986,41,98,17651150
Polio,New York,1987,16,67,17722172
Polio,New York,1988,39,215,17803734
Polio,New York,1989,27,99,17893839
Polio,New York,1990,0,0,17990455
Polio,New York,1991,9,59,18091650
Polio,New York,1992,33,96,18195984
Polio,New York,1993,34,370,18302118
Polio,New York,1994,45,347,18408682
Polio,New York,1995,44,225,18514274
Polio,New York,1996,47,568,18617460
Polio,New York,1997,44,123,18716776
Polio,New York,1998,31,238,18810729
Polio,New York,1999,38,546,18897802
Polio,New York,2000,19,212,18976457
Polio,New York,2001,35,118,19045556
Polio,New York,2002,41,375,19105612
Polio,New York,2003,0,0,19157572
Polio,New York,2004,30,1319,19202409
Polio,New York,2005,43,558,19241109
Polio,New York,2006,49,2007,19274679
Polio,New York,2007,49,1109,19304134
Polio,New York,2008,44,416,19330500
Polio,New York,2009,39,283,19354809
Polio,New York,2010,38,808,19378102
Polio,New York,2011,42,910,19401248
Polio,North Carolina,1938,51,14725,3497696
Polio,North Carolina,1939,52,10685,3533666
Polio,North Carolina,1940,51,7011,3571623
Polio,North Carolina,1941,51,10228,3612382
Polio,North Carolina,1942,51,6001,3655872
Polio,North Carolina,1943,52,8107,3701788
Polio,North Carolina,1944,52,6588,3749809
Polio,North Carolina,1945,52,5829,3799599
Polio,North Carolina,1946,52,3475,3850802
Polio,North Carolina,1947,51,2983,3903045
Polio,North Carolina,1948,52,2046,3955929
Polio,North Carolina,1949,52,1398,4009038
Polio,North Carolina,1950,51,3208,4061929
Polio,North Carolina,1951,48,1991,4114220
Polio,North Carolina,1952,48,1192,4165838
Polio,North Carolina,1953,42,221,4216791
Polio,North Carolina,1954,52,797,4267092
Polio,North Carolina,1955,51,1398,4316755
Polio,North Carolina,1956,0,0,4365795
Polio,North Carolina,1957,0,0,4414232
Polio,North Carolina,1958,0,0,4462088
Polio,North Carolina,1959,0,0,4509387
Polio,North Carolina,1960,0,0,4556155
Polio,North Carolina,1961,0,0,4602494
Polio,North Carolina,1962,0,0,4648805
Polio,North Carolina,1963,0,0,4695582
Polio,North Carolina,1964,0,0,4743339
Polio,North Carolina,1965,0,0,4792610
Polio,North Carolina,1966,0,0,4843951
Polio,North Carolina,1967,0,0,4897944
Polio,North Carolina,1968,0,0,4955195
Polio,North Carolina,1969,0,0,5016342
Polio,North Carolina,1970,0,0,5082059
Polio,North Carolina,1971,0,0,5152805
Polio,North Carolina,1972,0,0,5228047
Polio,North Carolina,1973,0,0,5306964
Polio,North Carolina,1974,21,51,5388688
Polio,North Carolina,1975,26,46,5472289
Polio,North Carolina,1976,26,58,5556784
Polio,North Carolina,1977,18,31,5641121
Polio,North Carolina,1978,27,46,5724190
Polio,North Carolina,1979,18,30,5804815
Polio,North Carolina,1980,17,32,5881766
Polio,North Carolina,1981,11,12,5954197
Polio,North Carolina,1982,22,45,6023017
Polio,North Carolina,1983,41,31,6089643
Polio,North Carolina,1984,49,37,6155563
Polio,North Carolina,1985,51,39,6222335
Polio,North Carolina,1986,49,89,6291584
Polio,North Carolina,1987,52,117,6365009
Polio,North Carolina,1988,51,67,6444390
Polio,North Carolina,1989,40,79,6531602
Polio,North Carolina,1990,47,78,6628637
Polio,North Carolina,1991,45,44,6737074
Polio,North Carolina,1992,44,44,6856389
Polio,North Carolina,1993,39,202,6985472
Polio,North Carolina,1994,49,140,7123139
Polio,North Carolina,1995,51,110,7268111
Polio,North Carolina,1996,38,131,7418999
Polio,North Carolina,1997,44,120,7574287
Polio,North Carolina,1998,48,108,7732325
Polio,North Carolina,1999,50,94,7891315
Polio,North Carolina,2000,52,111,8049313
Polio,North Carolina,2001,49,68,8204646
Polio,North Carolina,2002,46,38,8357246
Polio,North Carolina,2003,46,119,8507499
Polio,North Carolina,2004,41,84,8655838
Polio,North Carolina,2005,44,104,8802741
Polio,North Carolina,2006,50,237,8948728
Polio,North Carolina,2007,44,326,9094366
Polio,North Carolina,2008,51,79,9240262
Polio,North Carolina,2009,50,220,9387070
Polio,North Carolina,2010,21,9,9535483
Polio,North Carolina,2011,48,163,9686120
Polio,North Dakota,1938,51,1413,652141
Polio,North Dakota,1939,52,887,646900
Polio,North Dakota,1940,51,678,641935
Polio,North Dakota,1941,51,881,637398
Polio,North Dakota,1942,51,527,633330
Polio,North Dakota,1943,52,803,629747
Polio,North Dakota,1944,52,456,626664
Polio,North Dakota,1945,50,124,624096
Polio,North Dakota,1946,25,51,622062
Polio,North Dakota,1947,36,383,620579
Polio,North Dakota,1948,42,285,619666
Polio,North Dakota,1949,37,151,619344
Polio,North Dakota,1950,41,327,619636
Polio,North Dakota,1951,43,243,620536
Polio,North Dakota,1952,39,205,621924
Polio,North Dakota,1953,3,3,623651
Polio,North Dakota,1954,29,243,625568
Polio,North Dakota,1955,48,359,627522
Polio,North Dakota,1956,0,0,629361
Polio,North Dakota,1957,0,0,630929
Polio,North Dakota,1958,0,0,632070
Polio,North Dakota,1959,0,0,632628
Polio,North Dakota,1960,0,0,632446
Polio,North Dakota,1961,0,0,631432
Polio,North Dakota,1962,0,0,629744
Polio,North Dakota,1963,0,0,627600
Polio,North Dakota,1964,0,0,625218
Polio,North Dakota,1965,0,0,622812
Polio,North Dakota,1966,0,0,620595
Polio,North Dakota,1967,0,0,618774
Polio,North Dakota,1968,0,0,617557
Polio,North Dakota,1969,0,0,617149
Polio,North Dakota,1970,0,0,617761
Polio,North Dakota,1971,0,0,619530
Polio,North Dakota,1972,0,0,622305
Polio,North Dakota,1973,0,0,625858
Polio,North Dakota,1974,0,0,629961
Polio,North Dakota,1975,0,0,634384
Polio,North Dakota,1976,0,0,638887
Polio,North Dakota,1977,0,0,643226
Polio,North Dakota,1978,4,8,647149
Polio,North Dakota,1979,0,0,650399
Polio,North Dakota,1980,2,3,652717
Polio,North Dakota,1981,0,0,653912
Polio,North Dakota,1982,0,0,654077
Polio,North Dakota,1983,37,3,653381
Polio,North Dakota,1984,0,0,651996
Polio,North Dakota,1985,48,8,650094
Polio,North Dakota,1986,43,6,647847
Polio,North Dakota,1987,47,14,645427
Polio,North Dakota,1988,50,9,643003
Polio,North Dakota,1989,19,1,640739
Polio,North Dakota,1990,30,4,638800
Polio,North Dakota,1991,36,3,637317
Polio,North Dakota,1992,39,13,636298
Polio,North Dakota,1993,42,4,635718
Polio,North Dakota,1994,32,5,635555
Polio,North Dakota,1995,46,7,635789
Polio,North Dakota,1996,26,1,636399
Polio,North Dakota,1997,46,3,637364
Polio,North Dakota,1998,20,42,638665
Polio,North Dakota,1999,20,18,640283
Polio,North Dakota,2000,44,7,642200
Polio,North Dakota,2001,11,5,644395
Polio,North Dakota,2002,4,1,646845
Polio,North Dakota,2003,31,5,649525
Polio,North Dakota,2004,41,751,652411
Polio,North Dakota,2005,49,133,655476
Polio,North Dakota,2006,47,24,658696
Polio,North Dakota,2007,45,10,662044
Polio,North Dakota,2008,31,1,665494
Polio,North Dakota,2009,38,28,669019
Polio,North Dakota,2010,30,58,672591
Polio,North Dakota,2011,47,59,676187
Polio,Ohio,1938,51,8121,6837749
Polio,Ohio,1939,52,8795,6867725
Polio,Ohio,1940,51,11045,6907612
Polio,Ohio,1941,51,14861,6959617
Polio,Ohio,1942,51,10287,7023902
Polio,Ohio,1943,52,8568,7100140
Polio,Ohio,1944,52,5997,7188043
Polio,Ohio,1945,52,7446,7287348
Polio,Ohio,1946,52,4337,7397811
Polio,Ohio,1947,50,9798,7519199
Polio,Ohio,1948,52,3051,7651286
Polio,Ohio,1949,52,3696,7793842
Polio,Ohio,1950,51,7088,7946627
Polio,Ohio,1951,48,1981,8109174
Polio,Ohio,1952,47,1707,8280106
Polio,Ohio,1953,49,1336,8457700
Polio,Ohio,1954,51,2240,8640071
Polio,Ohio,1955,51,1863,8825160
Polio,Ohio,1956,0,0,9010725
Polio,Ohio,1957,0,0,9194333
Polio,Ohio,1958,0,0,9373370
Polio,Ohio,1959,0,0,9545042
Polio,Ohio,1960,0,0,9706398
Polio,Ohio,1961,0,0,9854909
Polio,Ohio,1962,0,0,9990233
Polio,Ohio,1963,0,0,10112669
Polio,Ohio,1964,0,0,10222613
Polio,Ohio,1965,0,0,10320547
Polio,Ohio,1966,0,0,10407031
Polio,Ohio,1967,0,0,10482699
Polio,Ohio,1968,0,0,10548245
Polio,Ohio,1969,0,0,10604419
Polio,Ohio,1970,0,0,10652017
Polio,Ohio,1971,0,0,10691820
Polio,Ohio,1972,0,0,10724428
Polio,Ohio,1973,0,0,10750407
Polio,Ohio,1974,1,21,10770347
Polio,Ohio,1975,12,30,10784850
Polio,Ohio,1976,25,71,10794532
Polio,Ohio,1977,24,68,10800017
Polio,Ohio,1978,33,117,10801937
Polio,Ohio,1979,15,91,10800929
Polio,Ohio,1980,24,75,10797630
Polio,Ohio,1981,22,37,10792749
Polio,Ohio,1982,33,97,10787264
Polio,Ohio,1983,50,154,10782220
Polio,Ohio,1984,49,80,10778661
Polio,Ohio,1985,52,121,10777629
Polio,Ohio,1986,48,171,10780167
Polio,Ohio,1987,52,124,10787323
Polio,Ohio,1988,48,61,10800151
Polio,Ohio,1989,32,147,10819719
Polio,Ohio,1990,44,264,10847115
Polio,Ohio,1991,50,120,10883011
Polio,Ohio,1992,42,112,10926334
Polio,Ohio,1993,50,550,10975568
Polio,Ohio,1994,50,165,11029176
Polio,Ohio,1995,51,182,11085598
Polio,Ohio,1996,48,276,11143245
Polio,Ohio,1997,48,161,11200494
Polio,Ohio,1998,50,276,11255689
Polio,Ohio,1999,49,287,11307142
Polio,Ohio,2000,51,361,11353140
Polio,Ohio,2001,45,277,11392347
Polio,Ohio,2002,49,427,11425030
Polio,Ohio,2003,47,313,11451874
Polio,Ohio,2004,47,739,11473579
Polio,Ohio,2005,50,1116,11490860
Polio,Ohio,2006,51,624,11504443
Polio,Ohio,2007,52,609,11515059
Polio,Ohio,2008,52,781,11523446
Polio,Ohio,2009,52,1081,11530347
Polio,Ohio,2010,52,1810,11536504
Polio,Ohio,2011,51,751,11542540
Polio,Oklahoma,1938,51,1748,2369157
Polio,Oklahoma,1939,51,424,2352954
Polio,Oklahoma,1940,51,573,2336434
Polio,Oklahoma,1941,51,1097,2320247
Polio,Oklahoma,1942,51,540,2304725
Polio,Oklahoma,1943,52,849,2290114
Polio,Oklahoma,1944,52,427,2276658
Polio,Oklahoma,1945,52,649,2264594
Polio,Oklahoma,1946,49,466,2254157
Polio,Oklahoma,1947,51,1044,2245579
Polio,Oklahoma,1948,47,887,2239094
Polio,Oklahoma,1949,45,222,2234938
Polio,Oklahoma,1950,50,902,2233351
Polio,Oklahoma,1951,48,1031,2234493
Polio,Oklahoma,1952,48,688,2238183
Polio,Oklahoma,1953,44,230,2244157
Polio,Oklahoma,1954,48,221,2252158
Polio,Oklahoma,1955,51,861,2261929
Polio,Oklahoma,1956,0,0,2273216
Polio,Oklahoma,1957,0,0,2285759
Polio,Oklahoma,1958,0,0,2299297
Polio,Oklahoma,1959,0,0,2313563
Polio,Oklahoma,1960,0,0,2328284
Polio,Oklahoma,1961,0,0,2343296
Polio,Oklahoma,1962,0,0,2358898
Polio,Oklahoma,1963,0,0,2375514
Polio,Oklahoma,1964,0,0,2393580
Polio,Oklahoma,1965,0,0,2413549
Polio,Oklahoma,1966,0,0,2435889
Polio,Oklahoma,1967,0,0,2461092
Polio,Oklahoma,1968,0,0,2489676
Polio,Oklahoma,1969,0,0,2522191
Polio,Oklahoma,1970,0,0,2559229
Polio,Oklahoma,1971,0,0,2601155
Polio,Oklahoma,1972,0,0,2647262
Polio,Oklahoma,1973,0,0,2696521
Polio,Oklahoma,1974,12,19,2747823
Polio,Oklahoma,1975,16,29,2799976
Polio,Oklahoma,1976,14,26,2851691
Polio,Oklahoma,1977,10,16,2901587
Polio,Oklahoma,1978,13,15,2948193
Polio,Oklahoma,1979,12,18,2989962
Polio,Oklahoma,1980,20,29,3025290
Polio,Oklahoma,1981,2,2,3053002
Polio,Oklahoma,1982,6,7,3073780
Polio,Oklahoma,1983,47,331,3088839
Polio,Oklahoma,1984,49,155,3099463
Polio,Oklahoma,1985,49,107,3106976
Polio,Oklahoma,1986,46,131,3112726
Polio,Oklahoma,1987,48,172,3118080
Polio,Oklahoma,1988,43,69,3124412
Polio,Oklahoma,1989,36,66,3133112
Polio,Oklahoma,1990,47,75,3145585
Polio,Oklahoma,1991,45,49,3162924
Polio,Oklahoma,1992,43,49,3184866
Polio,Oklahoma,1993,48,103,3210805
Polio,Oklahoma,1994,49,35,3240130
Polio,Oklahoma,1995,39,45,3272219
Polio,Oklahoma,1996,38,18,3306427
Polio,Oklahoma,1997,38,47,3342087
Polio,Oklahoma,1998,38,31,3378502
Polio,Oklahoma,1999,45,11,3414944
Polio,Oklahoma,2000,34,40,3450654
Polio,Oklahoma,2001,45,27,3485001
Polio,Oklahoma,2002,44,65,3517968
Polio,Oklahoma,2003,39,90,3549703
Polio,Oklahoma,2004,41,32,3580362
Polio,Oklahoma,2005,0,0,3610107
Polio,Oklahoma,2006,46,29,3639111
Polio,Oklahoma,2007,36,48,3667550
Polio,Oklahoma,2008,47,55,3695608
Polio,Oklahoma,2009,50,77,3723477
Polio,Oklahoma,2010,44,92,3751351
Polio,Oklahoma,2011,47,43,3779400
Polio,Oregon,1938,51,1213,1046817
Polio,Oregon,1939,52,1070,1065893
Polio,Oregon,1940,51,1056,1089684
Polio,Oregon,1941,51,1069,1119047
Polio,Oregon,1942,51,1060,1153688
Polio,Oregon,1943,52,1288,1192977
Polio,Oregon,1944,52,794,1236201
Polio,Oregon,1945,52,752,1282541
Polio,Oregon,1946,52,818,1331032
Polio,Oregon,1947,51,710,1380550
Polio,Oregon,1948,50,980,1429791
Polio,Oregon,1949,52,1033,1477272
Polio,Oregon,1950,50,1371,1521341
Polio,Oregon,1951,46,273,1560570
Polio,Oregon,1952,47,320,1594959
Polio,Oregon,1953,49,908,1624970
Polio,Oregon,1954,52,798,1651167
Polio,Oregon,1955,51,484,1674198
Polio,Oregon,1956,0,0,1694780
Polio,Oregon,1957,0,0,1713684
Polio,Oregon,1958,0,0,1731726
